iter	Passed	Remaining
1664	34346	48166
1665	34366	48145
1666	34383	48120
1667	34400	48094
1668	34417	48068
1669	34434	48042
1670	34452	48018
1671	34470	47994
1672	34487	47969
1673	34505	47944
1674	34523	47920
1675	34540	47895
1676	34557	47869
1677	34575	47845
1678	34592	47820
1679	34610	47794
1680	34626	47769
1681	34643	47743
1682	34660	47717
1683	34677	47691
1684	34693	47664
1685	34710	47640
1686	34727	47614
1687	34747	47592
1688	34766	47570
1689	34789	47552
1690	34807	47528
1691	34824	47503
1692	34842	47478
1693	34859	47453
1694	34877	47429
1695	34896	47406
1696	34914	47382
1697	34933	47359
1698	34950	47335
1699	34969	47311
1700	34987	47287
1701	35004	47262
1702	35023	47239
1703	35041	47214
1704	35058	47189
1705	35076	47165
1706	35093	47141
1707	35111	47117
1708	35130	47094
1709	35148	47070
1710	35166	47046
1711	35184	47022
1712	35202	46997
1713	35218	46971
1714	35235	46946
1715	35253	46922
1716	35269	46896
1717	35295	46882
1718	35315	46861
1719	35333	46836
1720	35349	46811
1721	35367	46787
1722	35385	46762
1723	35404	46739
1724	35422	46716
1725	35441	46694
1726	35460	46671
1727	35480	46649
1728	35497	46625
1729	35514	46600
1730	35532	46576
1731	35549	46551
1732	35567	46526
1733	35584	46501
1734	35601	46476
1735	35619	46452
1736	35636	46428
1737	35654	46403
1738	35671	46379
1739	35689	46354
1740	35708	46332
1741	35726	46309
1742	35744	46285
1743	35762	46261
1744	35781	46238
1745	35798	46214
1746	35816	46190
1747	35833	46165
1748	35851	46141
1749	35868	46116
1750	35886	46092
1751	35904	46069
1752	35922	46045
1753	35940	46021
1754	35957	45997
1755	35976	45974
1756	35994	45951
1757	36014	45929
1758	36033	45907
1759	36051	45883
1760	36068	45859
1761	36087	45836
1762	36105	45812
1763	36119	45784
1764	36137	45760
1765	36156	45737
1766	36171	45711
1767	36187	45684
1768	36207	45663
1769	36228	45643
1770	36244	45618
1771	36260	45591
1772	36278	45568
1773	36297	45545
1774	36314	45521
1775	36336	45501
1776	36354	45478
1777	36371	45454
1778	36393	45435
1779	36410	45410
1780	36428	45387
1781	36449	45368
1782	36469	45346
1783	36487	45322
1784	36504	45298
1785	36523	45275
1786	36543	45254
1787	36564	45235
1788	36583	45212
1789	36601	45189
1790	36621	45168
1791	36639	45145
1792	36658	45122
1793	36676	45099
1794	36695	45076
1795	36712	45053
1796	36731	45030
1797	36750	45008
1798	36769	44985
1799	36788	44963
1800	36812	44947
1801	36833	44928
1802	36852	44905
1803	36874	44886
1804	36902	44876
1805	36924	44857
1806	36943	44835
1807	36961	44811
1808	36980	44789
1809	36998	44766
1810	37017	44743
1811	37035	44720
1812	37054	44697
1813	37070	44672
1814	37087	44647
1815	37103	44622
1816	37119	44596
1817	37135	44571
1818	37154	44548
1819	37171	44524
1820	37188	44499
1821	37204	44473
1822	37221	44449
1823	37240	44426
1824	37258	44403
1825	37276	44380
1826	37294	44357
1827	37313	44334
1828	37330	44310
1829	37348	44287
1830	37366	44264
1831	37386	44242
1832	37404	44220
1833	37423	44198
1834	37445	44179
1835	37465	44158
1836	37483	44135
1837	37501	44111
1838	37519	44088
1839	37542	44071
1840	37560	44048
1841	37579	44026
1842	37601	44008
1843	37627	43993
1844	37649	43975
1845	37669	43954
1846	37689	43933
1847	37707	43910
1848	37725	43887
1849	37744	43865
1850	37762	43842
1851	37779	43817
1852	37795	43792
1853	37815	43770
1854	37831	43746
1855	37849	43722
1856	37867	43700
1857	37887	43678
1858	37906	43656
1859	37925	43634
1860	37944	43612
1861	37962	43590
1862	37979	43565
1863	38006	43552
1864	38035	43542
1865	38052	43517
1866	38071	43495
1867	38089	43472
1868	38107	43449
1869	38126	43427
1870	38143	43403
1871	38161	43380
1872	38179	43356
1873	38197	43334
1874	38217	43312
1875	38241	43297
1876	38263	43278
1877	38280	43253
1878	38297	43230
1879	38316	43207
1880	38333	43183
1881	38351	43160
1882	38367	43135
1883	38384	43110
1884	38400	43086
1885	38417	43061
1886	38434	43037
1887	38451	43013
1888	38469	42990
1889	38486	42966
1890	38505	42944
1891	38523	42921
1892	38544	42901
1893	38562	42879
1894	38579	42855
1895	38597	42831
1896	38613	42807
1897	38631	42783
1898	38647	42758
1899	38664	42734
1900	38680	42709
1901	38697	42684
1902	38713	42660
1903	38730	42636
1904	38747	42611
1905	38763	42586
1906	38781	42563
1907	38798	42539
1908	38815	42515
1909	38832	42491
1910	38849	42468
1911	38867	42445
1912	38885	42422
1913	38904	42400
1914	38922	42377
1915	38939	42353
1916	38956	42329
1917	38973	42305
1918	38991	42283
1919	39008	42259
1920	39025	42235
1921	39042	42211
1922	39058	42186
1923	39075	42162
1924	39094	42140
1925	39112	42118
1926	39130	42095
1927	39148	42072
1928	39166	42049
1929	39184	42026
1930	39201	42002
1931	39218	41979
1932	39234	41954
1933	39252	41931
1934	39268	41906
1935	39284	41882
1936	39302	41858
1937	39320	41836
1938	39339	41814
1939	39355	41790
1940	39372	41765
1941	39389	41741
1942	39406	41719
1943	39425	41696
1944	39444	41675
1945	39463	41653
1946	39481	41631
1947	39500	41608
1948	39518	41586
1949	39534	41561
1950	39552	41539
1951	39569	41515
1952	39586	41491
1953	39603	41468
1954	39621	41445
1955	39638	41422
1956	39655	41398
1957	39672	41374
1958	39690	41352
1959	39713	41334
1960	39733	41313
1961	39751	41291
1962	39770	41269
1963	39788	41247
1964	39807	41226
1965	39826	41203
1966	39844	41180
1967	39862	41158
1968	39878	41133
1969	39894	41109
1970	39911	41085
1971	39926	41060
1972	39942	41036
1973	39959	41011
1974	39976	40988
1975	39993	40965
1976	40012	40943
1977	40030	40921
1978	40049	40899
1979	40066	40876
1980	40086	40855
1981	40104	40833
1982	40122	40810
1983	40139	40787
1984	40156	40763
1985	40172	40738
1986	40188	40714
1987	40204	40689
1988	40220	40665
1989	40239	40643
1990	40255	40619
1991	40272	40596
1992	40289	40572
1993	40307	40549
1994	40323	40525
1995	40342	40504
1996	40360	40481
1997	40381	40462
1998	40406	40446
1999	40427	40427
2000	40444	40404
2001	40462	40381
2002	40478	40357
2003	40496	40334
2004	40515	40313
2005	40532	40290
2006	40548	40266
2007	40568	40245
2008	40591	40227
2009	40611	40207
2010	40631	40186
2011	40650	40165
2012	40674	40148
2013	40694	40128
2014	40713	40107
2015	40731	40085
2016	40749	40062
2017	40767	40040
2018	40785	40017
2019	40801	39993
2020	40820	39971
2021	40838	39949
2022	40855	39926
2023	40872	39903
2024	40891	39881
2025	40909	39859
2026	40926	39836
2027	40944	39813
2028	40961	39791
2029	40981	39769
2030	40998	39747
2031	41016	39724
2032	41034	39702
2033	41051	39679
2034	41069	39656
2035	41085	39632
2036	41102	39608
2037	41118	39584
2038	41133	39560
2039	41150	39536
2040	41168	39514
2041	41185	39491
2042	41202	39468
2043	41219	39445
2044	41236	39421
2045	41254	39399
2046	41272	39376
2047	41289	39354
2048	41310	39334
2049	41335	39319
2050	41355	39298
2051	41372	39275
2052	41388	39251
2053	41406	39228
2054	41421	39204
2055	41439	39181
2056	41455	39158
2057	41471	39134
2058	41488	39110
2059	41506	39088
2060	41523	39065
2061	41539	39041
2062	41556	39018
2063	41573	38995
2064	41592	38973
2065	41610	38952
2066	41629	38930
2067	41647	38908
2068	41664	38885
2069	41681	38862
2070	41697	38838
2071	41714	38815
2072	41731	38791
2073	41748	38769
2074	41765	38746
2075	41786	38726
2076	41805	38705
2077	41823	38683
2078	41841	38661
2079	41860	38640
2080	41879	38619
2081	41898	38597
2082	41915	38575
2083	41934	38554
2084	41952	38531
2085	41970	38510
2086	42000	38498
2087	42019	38477
2088	42036	38454
2089	42056	38434
2090	42081	38418
2091	42102	38399
2092	42121	38378
2093	42137	38354
2094	42154	38331
2095	42170	38307
2096	42190	38287
2097	42208	38265
2098	42225	38242
2099	42246	38223
2100	42268	38204
2101	42298	38193
2102	42318	38173
2103	42334	38149
2104	42352	38127
2105	42369	38104
2106	42385	38080
2107	42403	38058
2108	42419	38034
2109	42435	38011
2110	42453	37988
2111	42470	37965
2112	42489	37945
2113	42508	37923
2114	42525	37900
2115	42541	37877
2116	42559	37855
2117	42577	37833
2118	42603	37818
2119	42621	37796
2120	42637	37773
2121	42654	37749
2122	42671	37727
2123	42688	37703
2124	42704	37680
2125	42721	37657
2126	42738	37634
2127	42757	37613
2128	42775	37591
2129	42792	37568
2130	42810	37546
2131	42830	37526
2132	42850	37506
2133	42869	37485
2134	42888	37464
2135	42907	37443
2136	42925	37421
2137	42942	37398
2138	42959	37376
2139	42976	37353
2140	42993	37330
2141	43010	37307
2142	43027	37285
2143	43046	37264
2144	43064	37242
2145	43081	37219
2146	43098	37197
2147	43130	37186
2148	43159	37174
2149	43208	37179
2150	43238	37168
2151	43270	37157
2152	43300	37146
2153	43361	37161
2154	43398	37155
2155	43427	37143
2156	43462	37135
2157	43483	37115
2158	43501	37094
2159	43518	37071
2160	43538	37050
2161	43562	37034
2162	43588	37019
2163	43607	36997
2164	43624	36975
2165	43642	36952
2166	43661	36931
2167	43679	36910
2168	43700	36890
2169	43718	36868
2170	43737	36847
2171	43755	36825
2172	43776	36806
2173	43795	36785
2174	43813	36763
2175	43831	36741
2176	43849	36718
2177	43866	36696
2178	43885	36675
2179	43902	36652
2180	43918	36628
2181	43933	36604
2182	43949	36580
2183	43966	36557
2184	43982	36534
2185	43998	36511
2186	44015	36488
2187	44032	36465
2188	44049	36442
2189	44066	36420
2190	44083	36397
2191	44099	36373
2192	44116	36351
2193	44133	36328
2194	44154	36309
2195	44175	36289
2196	44193	36268
2197	44209	36244
2198	44226	36221
2199	44243	36199
2200	44262	36178
2201	44279	36155
2202	44296	36133
2203	44314	36110
2204	44331	36088
2205	44349	36066
2206	44368	36045
2207	44386	36023
2208	44404	36001
2209	44421	35979
2210	44437	35956
2211	44454	35933
2212	44472	35911
2213	44490	35889
2214	44511	35870
2215	44530	35849
2216	44548	35828
2217	44567	35806
2218	44586	35785
2219	44604	35763
2220	44621	35741
2221	44639	35719
2222	44655	35696
2223	44673	35674
2224	44693	35654
2225	44715	35635
2226	44733	35614
2227	44751	35592
2228	44770	35571
2229	44788	35549
2230	44806	35528
2231	44824	35506
2232	44840	35483
2233	44857	35460
2234	44874	35437
2235	44890	35414
2236	44905	35390
2237	44922	35368
2238	44939	35345
2239	44958	35324
2240	44976	35302
2241	44995	35281
2242	45014	35260
2243	45041	35246
2244	45061	35226
2245	45080	35205
2246	45100	35184
2247	45118	35163
2248	45139	35144
2249	45157	35122
2250	45175	35100
2251	45192	35078
2252	45209	35055
2253	45225	35032
2254	45242	35010
2255	45259	34988
2256	45276	34965
2257	45293	34942
2258	45309	34919
2259	45326	34897
2260	45343	34875
2261	45360	34852
2262	45376	34829
2263	45392	34806
2264	45409	34783
2265	45425	34760
2266	45445	34740
2267	45470	34724
2268	45487	34702
2269	45505	34680
2270	45536	34668
2271	45553	34646
2272	45571	34624
2273	45588	34602
2274	45604	34579
2275	45620	34556
2276	45636	34533
2277	45653	34510
2278	45670	34488
2279	45688	34466
2280	45705	34444
2281	45722	34422
2282	45741	34401
2283	45758	34379
2284	45775	34356
2285	45793	34335
2286	45810	34312
2287	45828	34291
2288	45846	34269
2289	45865	34249
2290	45886	34229
2291	45904	34208
2292	45922	34186
2293	45940	34164
2294	45958	34143
2295	45975	34121
2296	45993	34099
2297	46013	34079
2298	46033	34059
2299	46050	34037
2300	46068	34015
2301	46085	33993
2302	46101	33970
2303	46120	33949
2304	46143	33931
2305	46164	33912
2306	46181	33890
2307	46197	33867
2308	46213	33844
2309	46229	33821
2310	46245	33798
2311	46264	33777
2312	46284	33757
2313	46303	33737
2314	46322	33716
2315	46343	33696
2316	46362	33676
2317	46379	33654
2318	46397	33632
2319	46415	33610
2320	46432	33588
2321	46450	33567
2322	46468	33546
2323	46486	33524
2324	46503	33502
2325	46521	33480
2326	46539	33459
2327	46556	33437
2328	46574	33416
2329	46591	33394
2330	46610	33372
2331	46628	33351
2332	46648	33331
2333	46665	33309
2334	46682	33287
2335	46699	33265
2336	46717	33244
2337	46735	33222
2338	46753	33200
2339	46770	33179
2340	46787	33156
2341	46804	33135
2342	46823	33114
2343	46843	33094
2344	46861	33072
2345	46878	33050
2346	46896	33029
2347	46914	33008
2348	46932	32986
2349	46951	32966
2350	46969	32944
2351	46988	32923
2352	47006	32902
2353	47024	32881
2354	47043	32860
2355	47062	32839
2356	47080	32818
2357	47098	32797
2358	47117	32776
2359	47135	32754
2360	47155	32734
2361	47179	32718
2362	47214	32708
2363	47233	32687
2364	47261	32673
2365	47294	32662
2366	47316	32643
2367	47336	32623
2368	47354	32602
2369	47371	32580
2370	47388	32558
2371	47407	32538
2372	47425	32516
2373	47442	32494
2374	47459	32472
2375	47475	32449
2376	47492	32427
2377	47510	32405
2378	47528	32384
2379	47546	32363
2380	47565	32342
2381	47584	32322
2382	47601	32300
2383	47623	32281
2384	47644	32262
2385	47663	32241
2386	47681	32220
2387	47699	32199
2388	47717	32177
2389	47735	32156
2390	47754	32135
2391	47773	32115
2392	47791	32094
2393	47810	32073
2394	47829	32052
2395	47846	32030
2396	47863	32009
2397	47882	31988
2398	47900	31966
2399	47918	31945
2400	47937	31925
2401	47954	31902
2402	47970	31880
2403	47987	31858
2404	48004	31836
2405	48021	31814
2406	48039	31793
2407	48056	31771
2408	48075	31750
2409	48092	31729
2410	48111	31708
2411	48128	31686
2412	48145	31664
2413	48163	31643
2414	48179	31620
2415	48195	31598
2416	48212	31576
2417	48231	31555
2418	48248	31533
2419	48265	31512
2420	48282	31490
2421	48301	31469
2422	48318	31448
2423	48336	31426
2424	48355	31405
2425	48375	31386
2426	48394	31365
2427	48412	31344
2428	48434	31326
2429	48457	31308
2430	48475	31287
2431	48495	31266
2432	48512	31244
2433	48529	31223
2434	48547	31201
2435	48564	31180
2436	48581	31158
2437	48598	31136
2438	48616	31115
2439	48634	31093
2440	48652	31072
2441	48670	31051
2442	48687	31029
2443	48705	31008
2444	48721	30986
2445	48738	30964
2446	48755	30942
2447	48771	30920
2448	48787	30898
2449	48804	30876
2450	48820	30854
2451	48837	30832
2452	48853	30809
2453	48868	30787
2454	48884	30764
2455	48900	30742
2456	48918	30721
2457	48934	30698
2458	48950	30676
2459	48966	30653
2460	48981	30631
2461	48997	30608
2462	49013	30586
2463	49029	30563
2464	49045	30541
2465	49061	30519
2466	49077	30497
2467	49094	30474
2468	49110	30452
2469	49126	30430
2470	49142	30408
2471	49162	30388
2472	49179	30366
2473	49195	30344
2474	49212	30322
2475	49229	30301
2476	49245	30279
2477	49262	30257
2478	49280	30235
2479	49299	30216
2480	49316	30194
2481	49333	30172
2482	49352	30151
2483	49374	30133
2484	49392	30112
2485	49409	30091
2486	49426	30069
2487	49443	30047
2488	49459	30025
2489	49476	30003
2490	49493	29982
2491	49512	29961
2492	49530	29941
2493	49549	29920
2494	49567	29899
2495	49588	29880
2496	49612	29862
2497	49630	29842
2498	49651	29822
2499	49668	29801
2500	49685	29779
2501	49702	29758
2502	49721	29737
2503	49740	29716
2504	49756	29694
2505	49772	29672
2506	49788	29650
2507	49804	29628
2508	49822	29607
2509	49840	29586
2510	49858	29565
2511	49876	29544
2512	49900	29526
2513	49918	29506
2514	49934	29484
2515	49950	29462
2516	49969	29441
2517	49986	29420
2518	50004	29399
2519	50023	29378
2520	50039	29357
2521	50056	29335
2522	50074	29314
2523	50090	29292
2524	50106	29270
2525	50123	29248
2526	50139	29226
2527	50156	29205
2528	50172	29183
2529	50189	29161
2530	50206	29139
2531	50222	29118
2532	50238	29096
2533	50255	29074
2534	50271	29052
2535	50287	29030
2536	50305	29009
2537	50323	28988
2538	50341	28967
2539	50359	28946
2540	50376	28925
2541	50394	28904
2542	50412	28883
2543	50429	28862
2544	50445	28840
2545	50462	28818
2546	50478	28796
2547	50494	28774
2548	50511	28753
2549	50527	28731
2550	50544	28709
2551	50560	28687
2552	50576	28665
2553	50592	28644
2554	50610	28622
2555	50626	28601
2556	50645	28580
2557	50662	28559
2558	50680	28538
2559	50697	28517
2560	50714	28496
2561	50731	28474
2562	50750	28454
2563	50769	28434
2564	50787	28413
2565	50804	28391
2566	50821	28370
2567	50837	28348
2568	50853	28326
2569	50870	28305
2570	50886	28283
2571	50903	28261
2572	50920	28240
2573	50937	28219
2574	50953	28197
2575	50970	28176
2576	50987	28154
2577	51004	28133
2578	51020	28111
2579	51036	28090
2580	51053	28068
2581	51069	28046
2582	51085	28025
2583	51101	28003
2584	51117	27981
2585	51133	27959
2586	51150	27937
2587	51166	27916
2588	51184	27895
2589	51200	27873
2590	51216	27852
2591	51232	27830
2592	51249	27808
2593	51265	27786
2594	51282	27765
2595	51298	27743
2596	51315	27722
2597	51331	27701
2598	51348	27679
2599	51365	27658
2600	51381	27636
2601	51398	27615
2602	51414	27593
2603	51430	27571
2604	51447	27550
2605	51464	27529
2606	51480	27507
2607	51497	27486
2608	51513	27464
2609	51529	27443
2610	51545	27421
2611	51569	27403
2612	51587	27382
2613	51604	27361
2614	51621	27340
2615	51638	27319
2616	51656	27298
2617	51672	27277
2618	51689	27256
2619	51707	27235
2620	51724	27214
2621	51741	27192
2622	51758	27171
2623	51774	27150
2624	51791	27128
2625	51808	27107
2626	51824	27085
2627	51840	27064
2628	51865	27047
2629	51880	27025
2630	51897	27003
2631	51913	26982
2632	51931	26961
2633	51947	26939
2634	51963	26918
2635	51979	26896
2636	51996	26875
2637	52013	26854
2638	52029	26832
2639	52046	26811
2640	52068	26793
2641	52085	26772
2642	52103	26751
2643	52120	26730
2644	52143	26712
2645	52167	26694
2646	52187	26675
2647	52205	26654
2648	52226	26635
2649	52248	26617
2650	52269	26597
2651	52290	26579
2652	52309	26559
2653	52330	26539
2654	52347	26518
2655	52365	26498
2656	52388	26480
2657	52409	26461
2658	52443	26448
2659	52464	26429
2660	52496	26415
2661	52526	26401
2662	52548	26382
2663	52565	26361
2664	52583	26340
2665	52600	26319
2666	52620	26300
2667	52637	26279
2668	52654	26258
2669	52671	26237
2670	52689	26216
2671	52706	26195
2672	52724	26174
2673	52741	26153
2674	52760	26133
2675	52777	26112
2676	52795	26091
2677	52812	26071
2678	52829	26049
2679	52847	26029
2680	52867	26009
2681	52884	25988
2682	52901	25967
2683	52917	25946
2684	52935	25925
2685	52951	25904
2686	52967	25882
2687	52984	25861
2688	53000	25839
2689	53016	25818
2690	53034	25797
2691	53051	25777
2692	53069	25756
2693	53086	25735
2694	53104	25714
2695	53129	25697
2696	53158	25682
2697	53176	25661
2698	53193	25640
2699	53209	25619
2700	53225	25598
2701	53242	25576
2702	53259	25555
2703	53275	25534
2704	53291	25513
2705	53308	25491
2706	53324	25470
2707	53340	25448
2708	53356	25427
2709	53374	25406
2710	53391	25386
2711	53408	25365
2712	53425	25344
2713	53441	25322
2714	53458	25301
2715	53475	25280
2716	53493	25260
2717	53513	25240
2718	53535	25221
2719	53556	25202
2720	53574	25182
2721	53592	25162
2722	53611	25142
2723	53630	25121
2724	53650	25102
2725	53669	25082
2726	53687	25061
2727	53704	25040
2728	53724	25021
2729	53743	25001
2730	53761	24981
2731	53779	24960
2732	53800	24941
2733	53818	24920
2734	53836	24900
2735	53855	24880
2736	53874	24860
2737	53899	24843
2738	53922	24825
2739	53943	24806
2740	53963	24786
2741	53980	24765
2742	53998	24745
2743	54015	24724
2744	54031	24703
2745	54058	24686
2746	54080	24667
2747	54097	24646
2748	54114	24626
2749	54133	24606
2750	54152	24586
2751	54170	24565
2752	54196	24549
2753	54230	24535
2754	54293	24535
2755	54331	24524
2756	54363	24509
2757	54418	24505
2758	54449	24491
2759	54488	24480
2760	54522	24466
2761	54549	24450
2762	54578	24434
2763	54597	24414
2764	54615	24394
2765	54635	24374
2766	54656	24355
2767	54677	24336
2768	54695	24315
2769	54713	24295
2770	54731	24274
2771	54749	24254
2772	54774	24236
2773	54795	24217
2774	54818	24199
2775	54849	24184
2776	54879	24169
2777	54901	24150
2778	54923	24131
2779	54942	24111
2780	54966	24093
2781	54986	24073
2782	55004	24053
2783	55021	24032
2784	55046	24014
2785	55073	23998
2786	55101	23982
2787	55126	23964
2788	55146	23944
2789	55163	23923
2790	55179	23902
2791	55197	23881
2792	55221	23864
2793	55245	23846
2794	55264	23825
2795	55285	23806
2796	55303	23786
2797	55324	23766
2798	55340	23745
2799	55357	23724
2800	55377	23705
2801	55394	23684
2802	55410	23662
2803	55426	23641
2804	55442	23619
2805	55459	23598
2806	55475	23577
2807	55491	23556
2808	55508	23535
2809	55529	23516
2810	55546	23495
2811	55565	23474
2812	55581	23453
2813	55600	23433
2814	55617	23412
2815	55634	23391
2816	55651	23371
2817	55668	23349
2818	55686	23329
2819	55704	23309
2820	55723	23288
2821	55741	23268
2822	55758	23247
2823	55775	23226
2824	55792	23205
2825	55811	23185
2826	55829	23165
2827	55852	23146
2828	55871	23126
2829	55888	23105
2830	55906	23085
2831	55924	23064
2832	55941	23044
2833	55958	23023
2834	55976	23002
2835	55993	22981
2836	56011	22961
2837	56028	22940
2838	56044	22919
2839	56061	22898
2840	56077	22876
2841	56093	22855
2842	56110	22834
2843	56127	22813
2844	56144	22793
2845	56161	22772
2846	56177	22751
2847	56194	22730
2848	56211	22709
2849	56227	22688
2850	56244	22667
2851	56262	22646
2852	56280	22626
2853	56299	22606
2854	56317	22586
2855	56334	22565
2856	56351	22544
2857	56370	22524
2858	56390	22504
2859	56408	22484
2860	56426	22464
2861	56443	22443
2862	56460	22422
2863	56477	22401
2864	56494	22380
2865	56510	22359
2866	56526	22338
2867	56546	22318
2868	56562	22297
2869	56579	22276
2870	56596	22256
2871	56614	22235
2872	56631	22215
2873	56649	22194
2874	56667	22174
2875	56684	22153
2876	56702	22133
2877	56719	22112
2878	56737	22091
2879	56754	22071
2880	56771	22050
2881	56788	22029
2882	56805	22008
2883	56820	21987
2884	56840	21967
2885	56857	21946
2886	56878	21927
2887	56895	21907
2888	56912	21886
2889	56928	21865
2890	56945	21844
2891	56963	21824
2892	56980	21803
2893	56997	21782
2894	57014	21762
2895	57031	21741
2896	57049	21720
2897	57065	21699
2898	57082	21678
2899	57099	21658
2900	57116	21637
2901	57133	21616
2902	57149	21596
2903	57167	21575
2904	57184	21554
2905	57200	21533
2906	57217	21513
2907	57234	21492
2908	57252	21472
2909	57268	21451
2910	57285	21430
2911	57301	21409
2912	57317	21388
2913	57335	21368
2914	57353	21347
2915	57373	21328
2916	57395	21309
2917	57415	21289
2918	57436	21270
2919	57456	21250
2920	57474	21230
2921	57492	21210
2922	57511	21190
2923	57531	21170
2924	57549	21150
2925	57569	21131
2926	57588	21111
2927	57608	21091
2928	57625	21070
2929	57643	21050
2930	57660	21029
2931	57677	21009
2932	57694	20988
2933	57718	20970
2934	57741	20952
2935	57759	20931
2936	57776	20911
2937	57798	20892
2938	57821	20873
2939	57840	20854
2940	57856	20833
2941	57873	20812
2942	57896	20793
2943	57918	20774
2944	57935	20754
2945	57954	20734
2946	57971	20713
2947	57988	20693
2948	58005	20672
2949	58021	20651
2950	58038	20631
2951	58055	20610
2952	58071	20589
2953	58087	20568
2954	58103	20547
2955	58120	20527
2956	58137	20506
2957	58153	20485
2958	58170	20464
2959	58186	20443
2960	58202	20423
2961	58220	20402
2962	58236	20381
2963	58252	20360
2964	58269	20340
2965	58286	20319
2966	58302	20298
2967	58319	20278
2968	58337	20258
2969	58355	20237
2970	58372	20217
2971	58388	20196
2972	58404	20175
2973	58421	20154
2974	58438	20134
2975	58454	20113
2976	58470	20092
2977	58488	20072
2978	58504	20051
2979	58521	20030
2980	58537	20009
2981	58552	19988
2982	58569	19968
2983	58586	19947
2984	58603	19927
2985	58621	19906
2986	58639	19886
2987	58656	19866
2988	58674	19845
2989	58692	19825
2990	58710	19805
2991	58730	19786
2992	58748	19766
2993	58766	19745
2994	58782	19725
2995	58798	19704
2996	58815	19683
2997	58835	19664
2998	58853	19644
2999	58872	19624
3000	58894	19605
3001	58916	19586
3002	58939	19567
3003	58962	19549
3004	58982	19529
3005	59003	19510
3006	59025	19491
3007	59040	19470
3008	59056	19450
3009	59074	19429
3010	59092	19409
3011	59110	19389
3012	59128	19369
3013	59145	19349
3014	59162	19328
3015	59179	19307
3016	59199	19288
3017	59216	19267
3018	59235	19248
3019	59251	19227
3020	59267	19206
3021	59283	19185
3022	59299	19165
3023	59315	19144
3024	59332	19123
3025	59352	19104
3026	59369	19083
3027	59386	19063
3028	59405	19043
3029	59421	19022
3030	59438	19002
3031	59455	18981
3032	59471	18961
3033	59488	18940
3034	59506	18920
3035	59523	18900
3036	59541	18879
3037	59560	18860
3038	59580	18840
3039	59600	18821
3040	59619	18801
3041	59640	18782
3042	59657	18761
3043	59677	18742
3044	59696	18722
3045	59715	18702
3046	59734	18682
3047	59752	18662
3048	59768	18642
3049	59785	18621
3050	59802	18601
3051	59818	18580
3052	59835	18560
3053	59851	18539
3054	59868	18519
3055	59885	18498
3056	59904	18478
3057	59926	18460
3058	59949	18441
3059	59967	18421
3060	59999	18405
3061	60027	18388
3062	60057	18371
3063	60087	18355
3064	60116	18339
3065	60136	18319
3066	60156	18300
3067	60176	18280
3068	60194	18260
3069	60212	18240
3070	60228	18219
3071	60245	18199
3072	60262	18178
3073	60279	18158
3074	60296	18137
3075	60313	18117
3076	60329	18096
3077	60346	18076
3078	60363	18055
3079	60379	18035
3080	60396	18014
3081	60414	17994
3082	60431	17974
3083	60448	17954
3084	60465	17933
3085	60482	17913
3086	60499	17892
3087	60515	17872
3088	60532	17852
3089	60549	17831
3090	60566	17811
3091	60582	17790
3092	60599	17770
3093	60617	17750
3094	60635	17730
3095	60652	17709
3096	60668	17689
3097	60684	17668
3098	60700	17647
3099	60717	17627
3100	60735	17607
3101	60753	17587
3102	60769	17567
3103	60786	17546
3104	60803	17526
3105	60819	17505
3106	60836	17485
3107	60853	17464
3108	60869	17444
3109	60886	17424
3110	60905	17404
3111	60924	17384
3112	60943	17364
3113	60961	17344
3114	60979	17324
3115	60997	17304
3116	61016	17284
3117	61033	17264
3118	61051	17244
3119	61069	17224
3120	61086	17204
3121	61104	17184
3122	61120	17163
3123	61137	17143
3124	61154	17123
3125	61170	17102
3126	61187	17082
3127	61204	17062
3128	61220	17041
3129	61238	17021
3130	61255	17001
3131	61271	16980
3132	61289	16960
3133	61308	16940
3134	61325	16920
3135	61344	16900
3136	61362	16881
3137	61380	16861
3138	61398	16841
3139	61415	16820
3140	61433	16800
3141	61449	16780
3142	61465	16759
3143	61482	16739
3144	61498	16719
3145	61514	16698
3146	61531	16678
3147	61548	16658
3148	61565	16637
3149	61583	16617
3150	61602	16598
3151	61619	16577
3152	61638	16558
3153	61655	16538
3154	61673	16517
3155	61691	16497
3156	61708	16477
3157	61725	16457
3158	61743	16437
3159	61759	16417
3160	61776	16396
3161	61793	16376
3162	61811	16356
3163	61827	16336
3164	61844	16316
3165	61861	16295
3166	61878	16275
3167	61894	16255
3168	61910	16234
3169	61928	16214
3170	61945	16194
3171	61964	16174
3172	61980	16154
3173	61997	16134
3174	62015	16114
3175	62032	16094
3176	62050	16074
3177	62066	16053
3178	62083	16033
3179	62100	16013
3180	62117	15993
3181	62134	15973
3182	62151	15952
3183	62168	15932
3184	62186	15912
3185	62204	15892
3186	62220	15872
3187	62236	15852
3188	62253	15831
3189	62269	15811
3190	62288	15791
3191	62305	15771
3192	62323	15751
3193	62340	15731
3194	62357	15711
3195	62374	15691
3196	62391	15671
3197	62408	15650
3198	62424	15630
3199	62441	15610
3200	62459	15590
3201	62476	15570
3202	62494	15550
3203	62511	15530
3204	62529	15510
3205	62545	15490
3206	62562	15469
3207	62588	15452
3208	62605	15432
3209	62623	15412
3210	62642	15392
3211	62663	15373
3212	62682	15353
3213	62703	15334
3214	62722	15314
3215	62746	15296
3216	62783	15281
3217	62817	15265
