iter	RMSE
361	0.514337688
362	0.5139154791
363	0.5134142392
364	0.5131662491
365	0.513021832
366	0.5126670052
367	0.5120131326
368	0.5118306067
369	0.5114469327
370	0.5110749432
371	0.5107667709
372	0.5104205112
373	0.5097033839
374	0.5094866684
375	0.5092531103
376	0.5086647315
377	0.5079329793
378	0.5070572434
379	0.5067334307
380	0.506098121
381	0.5057700413
382	0.5050279314
383	0.5046538769
384	0.5042591313
385	0.5040844161
386	0.503707923
387	0.5031072192
388	0.5028468158
389	0.5023756569
390	0.5021634614
391	0.50191208
392	0.501779511
393	0.501527387
394	0.5012011494
395	0.5008800131
396	0.5006044915
397	0.5000952761
398	0.4997582771
399	0.4992497652
400	0.4988360362
401	0.4980893134
402	0.4978935146
403	0.4976322709
404	0.4973560703
405	0.4968001718
406	0.4965133707
407	0.4962129618
408	0.4959644596
409	0.4952943016
410	0.4945825508
411	0.494196059
412	0.4934202859
413	0.4929369128
414	0.4928090345
415	0.4924971817
416	0.4920773606
417	0.4918626721
418	0.4912911124
419	0.491048731
420	0.4905220962
421	0.4898901035
422	0.4893640354
423	0.4888662499
424	0.4884213426
425	0.4879007726
426	0.4873230549
427	0.4867133388
428	0.4862885965
429	0.4860127706
430	0.4858916071
431	0.4851947968
432	0.4850712732
433	0.4848713362
434	0.4846727706
435	0.4843752198
436	0.4841891442
437	0.483474003
438	0.4831976061
439	0.482891029
440	0.4827712659
441	0.4822905228
442	0.4819707302
443	0.481769024
444	0.4815929392
445	0.4813173591
446	0.4808239822
447	0.4805678149
448	0.4802803376
449	0.4800999677
450	0.4799364095
451	0.4794382908
452	0.4789705689
453	0.4781673219
454	0.4778916455
455	0.4776507953
456	0.4772583928
457	0.4770738668
458	0.4763909236
459	0.4759830581
460	0.4756663662
461	0.4752874654
462	0.4744609224
463	0.4739130334
464	0.4737122603
465	0.473503017
466	0.473121277
467	0.4729318312
468	0.4724927861
469	0.4721930895
470	0.471895894
471	0.4716475478
472	0.4711104148
473	0.470990288
474	0.4707276453
475	0.4703846104
476	0.469614435
477	0.4694338169
478	0.4692287507
479	0.4690422653
480	0.4688630713
481	0.4683000829
482	0.4681837368
483	0.4679633768
484	0.4672252104
485	0.4666563185
486	0.4662825911
487	0.4660486886
488	0.4659341478
489	0.4654136036
490	0.4651789544
491	0.4645649337
492	0.4643708166
493	0.4640277682
494	0.463785217
495	0.4634196618
496	0.4628184604
497	0.4624409414
498	0.462086529
499	0.4619077073
500	0.4613358078
501	0.4611248212
502	0.4607440273
503	0.4604626294
504	0.4602838729
505	0.4596995938
506	0.4595330914
507	0.4592233019
508	0.4584675908
509	0.4580991678
510	0.4579878617
511	0.4578208435
512	0.4575891655
513	0.4574324459
514	0.4572476455
515	0.4569795299
516	0.456613836
517	0.456156537
518	0.4559713395
519	0.4554549723
520	0.4551981287
521	0.4547355975
522	0.4545282469
523	0.4541599651
524	0.4539721254
525	0.4537530109
526	0.4535852336
527	0.4531134264
528	0.4526706583
529	0.4522255481
530	0.4519481453
531	0.4517986452
532	0.4515736872
533	0.4512144998
534	0.4508177097
535	0.4506035689
536	0.4501506844
537	0.449900427
538	0.4496202172
539	0.4489474635
540	0.4484871142
541	0.44827075
542	0.4476444849
543	0.4470487296
544	0.4467899153
545	0.4461326929
546	0.4455689053
547	0.4453126116
548	0.4448875008
549	0.4444016593
550	0.4440646424
551	0.4439078842
552	0.4437332699
553	0.4431596464
554	0.4429979655
555	0.4428503197
556	0.442641975
557	0.4424094822
558	0.4419827708
559	0.4418207397
560	0.4414118397
561	0.4410982296
562	0.4408732799
563	0.4406687768
564	0.4404213161
565	0.4403160823
566	0.4399638931
567	0.4397672577
568	0.4394351647
569	0.4390927083
570	0.4387094444
571	0.4383677141
572	0.4378054107
573	0.4374982872
574	0.4373397111
575	0.4367362792
576	0.4365311965
577	0.4360986939
578	0.4357014323
579	0.4355388723
580	0.4350997607
581	0.4346674083
582	0.4341476203
583	0.4339549357
584	0.4336069587
585	0.433419905
586	0.4330359884
587	0.4327965919
588	0.4326409059
589	0.43234688
590	0.4322063901
591	0.4320283381
592	0.4317806624
593	0.4313540053
594	0.4312513671
595	0.4311031427
596	0.4306602039
597	0.4303114927
598	0.4298562572
599	0.4295190162
600	0.4294174316
601	0.4292279797
602	0.4289593529
603	0.4285835178
604	0.428055933
605	0.4274206689
606	0.4272588448
607	0.4271207707
608	0.4269736012
609	0.4267104385
610	0.4264477086
611	0.4262876417
612	0.4259693106
613	0.4257456861
614	0.4253301583
615	0.4250412969
616	0.4248696014
617	0.4242945925
618	0.4239645465
619	0.423651083
620	0.4234578858
621	0.4231544107
622	0.4230067586
623	0.4227216475
624	0.422529707
625	0.4222029248
626	0.4217518683
627	0.4215676488
628	0.4214312974
629	0.4212066535
630	0.4207876365
631	0.4206040323
632	0.4203839392
633	0.4198560554
634	0.419681598
635	0.4194417865
636	0.4189091211
637	0.4185259002
638	0.4180999266
639	0.4179635507
640	0.4176954084
641	0.4173521868
642	0.4171143885
643	0.4169805473
644	0.4165502214
645	0.4160974878
646	0.4160010781
647	0.4158266147
648	0.4155499829
649	0.4153519935
650	0.4150059815
651	0.4148293013
652	0.4146627085
653	0.4144278411
654	0.4142647542
655	0.4137942126
656	0.4132124738
657	0.4128333752
658	0.4126175264
659	0.4122511558
660	0.4118858462
661	0.4115165179
662	0.4112852137
663	0.4105420589
664	0.4100567339
665	0.4098228101
666	0.4097325631
667	0.409122349
668	0.4089599636
669	0.4088135229
670	0.4084960314
671	0.4083545612
672	0.4080837732
673	0.4079916213
674	0.4077822667
675	0.40760216
676	0.4074478902
677	0.4072947905
678	0.4071795605
679	0.4068338117
680	0.4067152129
681	0.4065547468
682	0.4060019965
683	0.4057756395
684	0.4056900684
685	0.4055366623
686	0.4050061416
687	0.4044115303
688	0.4040199559
689	0.4038817995
690	0.4036751412
691	0.4034954047
692	0.4031130864
693	0.4029421908
694	0.4028538416
695	0.4025879008
696	0.4024391853
697	0.4021826476
698	0.4020568962
699	0.4018867043
700	0.4017444479
701	0.4012957138
702	0.4011549194
703	0.4010150678
704	0.4006127898
705	0.400395273
706	0.4002656631
707	0.3999666806
708	0.3995689618
709	0.3993845054
710	0.3991612839
711	0.3986624032
712	0.3985753619
713	0.3981334114
714	0.3980477029
715	0.3979155263
716	0.3977911849
717	0.3976092625
718	0.3974019315
719	0.3968631815
720	0.3967309286
721	0.39655091
722	0.396309397
723	0.3959355293
724	0.395530585
725	0.3951740394
726	0.3947819613
727	0.3943954582
728	0.3941459953
729	0.3938768523
730	0.3937502429
731	0.3935991132
732	0.3933237569
733	0.3930688501
734	0.3929078315
735	0.3927131738
736	0.3925606901
737	0.3923803762
738	0.3922085492
739	0.3920846871
740	0.3916703268
741	0.391179658
742	0.3910502245
743	0.3909058377
744	0.3907268327
745	0.3905944535
746	0.3904430545
747	0.3903086181
748	0.3897957029
749	0.3894132543
750	0.3888912668
751	0.3883783019
752	0.3881680943
753	0.3879537031
754	0.3877630091
755	0.3873187146
756	0.3868354657
757	0.3864114698
758	0.386235061
759	0.3859740067
760	0.3857562571
761	0.3855966525
762	0.3853301756
763	0.3849565039
764	0.3846123309
765	0.384504901
766	0.3841800102
767	0.3837007354
768	0.3834566235
769	0.3831303473
770	0.3829505867
771	0.3828258904
772	0.3826870271
773	0.3823718414
774	0.3822272797
775	0.3818047069
776	0.3817231528
777	0.3812332651
778	0.3810065733
779	0.3804792798
780	0.3802677023
781	0.3801862744
782	0.3800613125
783	0.3796830773
784	0.3793928323
785	0.3792303812
786	0.3791506117
787	0.3785861131
788	0.3782588496
789	0.3781060362
790	0.3775400764
791	0.3770585038
792	0.3767522935
793	0.3766175904
794	0.3760680882
795	0.3754866127
796	0.3751072929
797	0.3747101669
798	0.3745502501
799	0.3744167108
800	0.3739960936
801	0.373878381
802	0.3737446789
803	0.3731876177
804	0.3726018433
805	0.3721607192
806	0.3720054343
807	0.3719061693
808	0.3716762342
809	0.3714719545
810	0.3711159081
811	0.3709226404
812	0.3707295268
813	0.3703357599
814	0.3700731661
815	0.3697540582
816	0.3692340621
817	0.3688320069
818	0.3685818172
819	0.3684624281
820	0.3683214829
821	0.368244376
822	0.3680046027
823	0.3678341467
824	0.3677227661
825	0.3675947974
826	0.3673901925
827	0.3672749584
828	0.3671650182
829	0.3670483642
830	0.3668468472
831	0.3664420215
832	0.3660779262
833	0.3658712045
834	0.36553936
835	0.3654363245
836	0.365071565
837	0.3649270887
838	0.3646801341
839	0.3642158245
840	0.3641410339
841	0.3640230513
842	0.3636573447
843	0.3632897665
844	0.363157725
845	0.3630011836
846	0.3628160057
847	0.3625830974
848	0.3623715381
849	0.3622450026
850	0.3619264438
851	0.3616439511
852	0.3614115269
853	0.3609664821
854	0.3606912311
855	0.3604662258
856	0.3603923725
857	0.3601487476
858	0.3597741579
859	0.3595784366
860	0.3594237387
861	0.3591385656
862	0.3585430055
863	0.3584320377
864	0.3582491587
865	0.3581795896
866	0.3580687199
867	0.3579049406
868	0.3575462126
869	0.3572598212
870	0.356956671
871	0.3567750839
872	0.3564870492
873	0.3563103082
874	0.3561739948
875	0.3559821893
876	0.3557811019
877	0.3556228776
878	0.3552706087
879	0.355152046
880	0.3548489868
881	0.354621423
882	0.3542120644
883	0.3540301728
884	0.353800584
885	0.3536532657
886	0.3532407541
887	0.3529254993
888	0.3526775463
889	0.3525498561
890	0.352443076
891	0.3522773767
892	0.3521096219
893	0.3519355876
894	0.3518173748
895	0.351698043
896	0.3512875162
897	0.3511834456
898	0.3508544843
899	0.350763912
900	0.3506471829
901	0.3504683672
902	0.3502555147
903	0.3501654526
904	0.3498887407
905	0.3497396312
906	0.3494853551
907	0.3493721673
908	0.3489555878
909	0.3485526314
910	0.3482618922
911	0.3477581687
912	0.3475901259
913	0.3474824264
914	0.3472550766
915	0.3471262519
916	0.346797833
917	0.3466899222
918	0.3461420905
919	0.3458869181
920	0.3457348132
921	0.3455484406
922	0.3453383618
923	0.3449925269
924	0.3446535754
925	0.3444473931
926	0.3443275525
927	0.3442117786
928	0.3441192121
929	0.3438457403
930	0.3437281203
931	0.343393033
932	0.343291078
933	0.3430478653
934	0.3429020894
935	0.3425889559
936	0.3424774897
937	0.3419735877
938	0.3416227782
939	0.3415490527
940	0.3413983713
941	0.3412919762
942	0.3411517166
943	0.3407778545
944	0.3404685484
945	0.3401995409
946	0.3398669289
947	0.3397511643
948	0.3396690173
949	0.3394028972
950	0.3390269613
951	0.3386636568
952	0.3384295137
953	0.3381424925
954	0.3379894263
955	0.3376461898
956	0.3373868116
957	0.3372200098
958	0.3371136159
959	0.3370036117
960	0.3368415585
961	0.3364057506
962	0.3361928885
963	0.3360547915
964	0.3358387054
965	0.3355104571
966	0.3353306015
967	0.335219229
968	0.3346483775
969	0.3345168516
970	0.3341947093
971	0.3340977241
972	0.3340102552
973	0.3338549477
974	0.3335794081
975	0.3332772454
976	0.3331753338
977	0.3328294464
978	0.3326853052
979	0.3323294678
980	0.3322347232
981	0.331742226
982	0.3316164307
983	0.3311894401
984	0.3307443159
985	0.330608571
986	0.3303075786
987	0.3302100572
988	0.3299445306
989	0.3297897367
990	0.3294706508
991	0.3290957002
992	0.328911223
993	0.3287745207
994	0.3286554678
995	0.3285724144
996	0.3284487448
997	0.3282872395
998	0.3281978012
999	0.3278689066
